facility_id,osm_ref,category,subtype,name,operator,ownership,addr_street,addr_housenumber,grid_id,power_source_id,power_source_name,power_zone_id,power_connection_type,backup_power,backup_power_capacity_kw,dependency_confidence,dependency_notes,source
osm_way_379815260,way/379815260,education,kindergarten,,,,вулиця Валерія Лобановського,5,kyiv_grid_00_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_332460725,way/332460725,education,kindergarten,,,,вулиця Українського Відродження,,kyiv_grid_00_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_462425896,way/462425896,education,kindergarten,,,,Козацька вулиця,2,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_142592508,way/142592508,education,kindergarten,,,,вулиця Балукова,3,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_142592506,way/142592506,education,kindergarten,,,,вулиця Освіти,11,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_373081438,way/373081438,education,kindergarten,,,,Зелена вулиця,1,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_370008149,way/370008149,education,kindergarten,,,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_370568452,way/370568452,education,kindergarten,,,,вулиця Остапа Вишні,1,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_142417722,way/142417722,education,kindergarten,,,,Європейська вулиця,41,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_370551756,way/370551756,education,kindergarten,,,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_241578384,way/241578384,education,kindergarten,,,,Святошинська вулиця,48,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_556877971,way/556877971,education,kindergarten,,,,вулиця Андрія Малишка,108,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1427564347,way/1427564347,education,kindergarten,,,,,,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_376064905,way/376064905,education,kindergarten,,,,Паркова вулиця,34-А,kyiv_grid_01_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_651758762,way/651758762,education,kindergarten,,,,,,kyiv_grid_01_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1465643912,way/1465643912,education,kindergarten,,,,,,kyiv_grid_01_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1466437485,way/1466437485,education,kindergarten,,,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1428114324,way/1428114324,education,kindergarten,,,,,,kyiv_grid_01_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_774253956,way/774253956,education,kindergarten,,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_774253957,way/774253957,education,kindergarten,,,,Соборна вулиця,10-Ж,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_83420717,way/83420717,education,kindergarten,,,,Верховинна вулиця,93,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_293369856,way/293369856,education,kindergarten,,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1423256742,way/1423256742,education,kindergarten,,,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_261701318,way/261701318,education,kindergarten,,,,Соборна вулиця,53-Б,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_100400911,way/100400911,education,kindergarten,,,,вулиця Зодчих,22-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100506626,way/100506626,education,kindergarten,,,,вулиця Зодчих,32-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100506687,way/100506687,education,kindergarten,,,,вулиця Литвиненко-Вольгемут,4-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100506895,way/100506895,education,kindergarten,,,,вулиця Зодчих,40-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100506656,way/100506656,education,kindergarten,,,,бульвар Миколи Руденка,20-Б,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100506976,way/100506976,education,kindergarten,,,,бульвар Миколи Руденка,24-Б,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_59311994,way/59311994,education,kindergarten,,,,Велика Окружна вулиця,3-А,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_59312012,way/59312012,education,kindergarten,,,,вулиця Григоровича-Барського,5-А,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_37354226,way/37354226,education,kindergarten,,,,проспект Академіка Корольова,12-К,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_37354227,way/37354227,education,kindergarten,,,,вулиця Симиренка,5-А,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_37354143,way/37354143,education,kindergarten,,,,проспект Академіка Корольова,12-Д,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_98715644,way/98715644,education,kindergarten,,,,вулиця Василя Кучера,4-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_99080109,way/99080109,education,kindergarten,,,,вулиця Василя Кучера,8-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_37354340,way/37354340,education,kindergarten,,,,проспект Академіка Корольова,8-А,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100506593,way/100506593,education,kindergarten,,,,Жмеринська вулиця,10-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100506899,way/100506899,education,kindergarten,,,,проспект Леся Курбаса,12-Є,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100506923,way/100506923,education,kindergarten,,,,вулиця Дмитра Чижевського,3-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_43322166,way/43322166,education,kindergarten,,,,вулиця Якуба Коласа,19-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100507015,way/100507015,education,kindergarten,,,,вулиця Якуба Коласа,6-Г,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_43337702,way/43337702,education,kindergarten,,,,проспект Леся Курбаса,4-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100400889,way/100400889,education,kindergarten,,,,вулиця Володимира Покотила,5-Б,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100400858,way/100400858,education,kindergarten,,,,вулиця Академіка Корольова,5-А,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_105072525,way/105072525,education,kindergarten,,,,вулиця Академіка Корольова,9-В,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_43337729,way/43337729,education,kindergarten,,,,вулиця Гната Юри,5-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_480868056,way/480868056,education,kindergarten,,,,Полтавська вулиця,5,kyiv_grid_00_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_620735228,way/620735228,education,kindergarten,,,,вулиця Миру,1-А,kyiv_grid_00_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_226690477,way/226690477,education,kindergarten,,,,провулок Героїв,1,kyiv_grid_00_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_793443506,way/793443506,education,kindergarten,,,,вулиця 9-та Лінія,4-А,kyiv_grid_00_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_590781170,way/590781170,education,kindergarten,,,,,,kyiv_grid_00_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_1499268591,way/1499268591,education,kindergarten,,,,Прорізна вулиця,11,kyiv_grid_00_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_668023621,way/668023621,education,kindergarten,,,,Обухівська вулиця,135-А,kyiv_grid_01_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_59960452,way/59960452,education,kindergarten,,,,вулиця Миколи Ушакова,10-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_49216990,way/49216990,education,kindergarten,,,,Чорнобильська вулиця,19-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_68221070,way/68221070,education,kindergarten,,,,вулиця Академіка Булаховського,28-А,kyiv_grid_01_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_68221121,way/68221121,education,kindergarten,,,,вулиця Академіка Булаховського,38-А,kyiv_grid_01_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_68254568,way/68254568,education,kindergarten,,,,вулиця Академіка Булаховського,32-А,kyiv_grid_01_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_99591734,way/99591734,education,kindergarten,,,,вулиця Олега Мудрака,25-А,kyiv_grid_01_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_352194766,way/352194766,education,kindergarten,,,,Осіння вулиця,33-А,kyiv_grid_02_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_941075328,way/941075328,education,kindergarten,,,,,,kyiv_grid_01_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_86814889,way/86814889,education,kindergarten,,,,вулиця Академіка Доброхотова,1-Б,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_86815185,way/86815185,education,kindergarten,,,,бульвар Академіка Вернадського,71-А,kyiv_grid_02_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_100506881,way/100506881,education,kindergarten,,,,вулиця Ореста Васкула,5,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_322858023,way/322858023,education,kindergarten,,,,Львівська вулиця,32,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_104221540,way/104221540,education,kindergarten,,,,Чистяківська вулиця,1-А,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100224769,way/100224769,education,kindergarten,,,,вулиця Данила Щербаківського,46-А,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_105816121,way/105816121,education,kindergarten,,,,вулиця Мрії,16-А,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_100224797,way/100224797,education,kindergarten,,,,вулиця Данила Щербаківського,47-Г,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_100224878,way/100224878,education,kindergarten,,,,вулиця Данила Щербаківського,60-А,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_105815978,way/105815978,education,kindergarten,,,,вулиця Данила Щербаківського,51-Б,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_105816065,way/105816065,education,kindergarten,,,,вулиця Данила Щербаківського,57-Д,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_431582555,way/431582555,education,kindergarten,,,,вулиця Данила Щербаківського,57-Д,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_590244050,way/590244050,education,kindergarten,,,,,,kyiv_grid_02_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_100224776,way/100224776,education,kindergarten,,,,вулиця Мрії,11-Г,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_944001853,way/944001853,education,kindergarten,,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_100224697,way/100224697,education,kindergarten,,,,вулиця Ігоря Турчина,11,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_100224876,way/100224876,education,kindergarten,,,,вулиця Ігоря Турчина,3-А,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_105815996,way/105815996,education,kindergarten,,,,вулиця Івана Виговського,6-А,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_105816003,way/105816003,education,kindergarten,,,,вулиця Івана Виговського,14-А,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_436078505,way/436078505,education,kindergarten,,,,,,kyiv_grid_02_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_361875403,way/361875403,education,kindergarten,,,,вулиця Квітки Цісик,46,kyiv_grid_02_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_372244142,way/372244142,education,kindergarten,,,,,,kyiv_grid_02_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_372244143,way/372244143,education,kindergarten,,,,Лісна вулиця,39,kyiv_grid_02_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_1080828071,way/1080828071,education,kindergarten,,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_460317436,way/460317436,education,kindergarten,,,,Каштанова вулиця,9,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1033832818,way/1033832818,education,kindergarten,,,,,,kyiv_grid_04_02,,,,,,,,,OpenStreetMap Overpass API
